fare_id,rider_category_id,price
1162,5,1.9
1162,2,1.4
1162,16,3
1163,5,1.85
1163,2,1.35
1163,16,2.95
1164,5,1.85
1164,2,1.35
1164,16,2.95
1165,5,1.85
1165,2,1.35
1165,16,2.95
1166,5,1.6
1166,2,1.2
1166,16,2.55
1167,5,1.4
1167,2,1.05
1167,16,2.25
1168,5,1.05
1168,2,0.8
1168,16,1.7
1169,5,1.05
1169,2,0.8
1169,16,1.7
1170,5,1.05
1170,2,0.8
1170,16,1.7
1171,5,1.45
1171,2,1.05
1171,16,2.3
1172,5,1.85
1172,2,1.35
1172,16,2.95
1173,5,2.05
1173,2,1.55
1173,16,3.3
1174,5,3.2
1174,2,2.4
1174,16,5.1
1175,5,1.05
1175,2,0.8
1175,16,1.7
1176,5,3.3
1176,2,2.45
1176,16,5.25
1177,5,3
1177,2,2.25
1177,16,4.8
1178,5,3.05
1178,2,2.25
1178,16,4.85
1179,5,2.9
1179,2,2.15
1179,16,4.6
1180,5,2.65
1180,2,2
1180,16,4.25
1181,5,2.6
1181,2,1.95
1181,16,4.15
1182,5,2.4
1182,2,1.8
1182,16,3.8
1183,5,2.15
1183,2,1.6
1183,16,3.45
1184,5,1.9
1184,2,1.4
1184,16,3
1185,5,1.9
1185,2,1.4
1185,16,3
1186,5,2.8
1186,2,2.1
1186,16,4.45
1187,5,2.8
1187,2,2.1
1187,16,4.45
1188,5,2.8
1188,2,2.1
1188,16,4.45
1189,5,2.8
1189,2,2.1
1189,16,4.45
1190,5,2.85
1190,2,2.1
1190,16,4.55
1191,5,2.85
1191,2,2.15
1191,16,4.6
1192,5,2.95
1192,2,2.2
1192,16,4.7
1193,5,3
1193,2,2.25
1193,16,4.8
1194,5,3.05
1194,2,2.3
1194,16,4.9
1195,5,4.75
1195,2,3.55
1195,16,7.6
1196,5,2.3
1196,2,1.7
1196,16,3.7
1197,5,2.7
1197,2,2
1197,16,4.35
1198,5,2.85
1198,2,2.1
1198,16,4.55
1199,5,3.4
1199,2,2.55
1199,16,5.4
1200,5,3.75
1200,2,2.8
1200,16,6
1201,5,3.75
1201,2,2.8
1201,16,6
1202,5,3.9
1202,2,2.9
1202,16,6.25
1203,5,6.5
1203,2,4.85
1203,16,10.4
1204,5,4.1
1204,2,3.05
1204,16,6.55
1205,5,1.05
1205,2,0.8
1205,16,1.7
1206,5,2.95
1206,2,2.2
1206,16,4.75
1207,5,2.85
1207,2,2.1
1207,16,4.55
1208,5,2.75
1208,2,2.05
1208,16,4.4
1209,5,2.65
1209,2,1.95
1209,16,4.2
1210,5,2.6
1210,2,1.95
1210,16,4.2
1211,5,2.55
1211,2,1.9
1211,16,4.1
1212,5,2.5
1212,2,1.85
1212,16,4
1213,5,2.45
1213,2,1.8
1213,16,3.9
1214,5,2.45
1214,2,1.8
1214,16,3.9
1215,5,2.45
1215,2,1.8
1215,16,3.9
1216,5,2.3
1216,2,1.7
1216,16,3.65
1217,5,2.2
1217,2,1.65
1217,16,3.5
1218,5,2.05
1218,2,1.5
1218,16,3.25
1219,5,1.05
1219,2,0.8
1219,16,1.7
1220,5,2.05
1220,2,1.55
1220,16,3.3
1221,5,2.2
1221,2,1.65
1221,16,3.55
1222,5,2.5
1222,2,1.85
1222,16,4
1223,5,2.7
1223,2,2
1223,16,4.3
1224,5,1.05
1224,2,0.8
1224,16,1.7
1225,5,3.2
1225,2,2.4
1225,16,5.1
1226,5,3.9
1226,2,2.9
1226,16,6.25
1227,5,3.6
1227,2,2.7
1227,16,5.8
1228,5,3.65
1228,2,2.75
1228,16,5.85
1229,5,3.5
1229,2,2.6
1229,16,5.6
1230,5,3.3
1230,2,2.45
1230,16,5.25
1231,5,3.2
1231,2,2.4
1231,16,5.1
1232,5,3
1232,2,2.25
1232,16,4.8
1233,5,2.8
1233,2,2.1
1233,16,4.45
1234,5,2.5
1234,2,1.85
1234,16,4
1235,5,2.5
1235,2,1.85
1235,16,4
1236,5,3.4
1236,2,2.55
1236,16,5.45
1237,5,3.4
1237,2,2.55
1237,16,5.45
1238,5,3.4
1238,2,2.55
1238,16,5.45
1239,5,3.4
1239,2,2.55
1239,16,5.45
1240,5,3.45
1240,2,2.55
1240,16,5.5
1241,5,3.5
1241,2,2.6
1241,16,5.6
1242,5,3.55
1242,2,2.65
1242,16,5.7
1243,5,3.6
1243,2,2.7
1243,16,5.75
1244,5,3.65
1244,2,2.75
1244,16,5.85
1245,5,5.55
1245,2,4.15
1245,16,8.85
1246,5,2.9
1246,2,2.15
1246,16,4.65
1247,5,3.3
1247,2,2.45
1247,16,5.3
1248,5,3.45
1248,2,2.6
1248,16,5.55
1249,5,4
1249,2,3
1249,16,6.4
1250,5,4.35
1250,2,3.25
1250,16,6.95
1251,5,4
1251,2,3
1251,16,6.4
1252,5,4.15
1252,2,3.1
1252,16,6.6
1253,5,6.7
1253,2,5
1253,16,10.75
1254,5,4.3
1254,2,3.2
1254,16,6.9
1255,5,3.8
1255,2,2.85
1255,16,6.1
1256,5,3
1256,2,2.25
1256,16,4.8
1257,5,2.85
1257,2,2.15
1257,16,4.6
1258,5,2.8
1258,2,2.1
1258,16,4.45
1259,5,2.7
1259,2,2
1259,16,4.3
1260,5,2.65
1260,2,1.95
1260,16,4.2
1261,5,2.65
1261,2,1.95
1261,16,4.2
1262,5,2.65
1262,2,1.95
1262,16,4.2
1263,5,2.65
1263,2,1.95
1263,16,4.2
1264,5,2.65
1264,2,1.95
1264,16,4.2
1265,5,2.65
1265,2,1.95
1265,16,4.2
1266,5,2.75
1266,2,2.05
1266,16,4.4
1267,5,2.85
1267,2,2.1
1267,16,4.55
1268,5,3
1268,2,2.25
1268,16,4.8
1269,5,3.15
1269,2,2.35
1269,16,5
1270,5,3.3
1270,2,2.45
1270,16,5.25
1271,5,3.45
1271,2,2.6
1271,16,5.55
1272,5,3.7
1272,2,2.75
1272,16,5.95
1273,5,3.9
1273,2,2.9
1273,16,6.25
1274,5,3.3
1274,2,2.45
1274,16,5.25
1275,5,3.9
1275,2,2.9
1275,16,6.25
1276,5,3.2
1276,2,2.4
1276,16,5.1
1277,5,1.05
1277,2,0.8
1277,16,1.7
1278,5,3.9
1278,2,2.9
1278,16,6.2
1279,5,1.05
1279,2,0.8
1279,16,1.7
1280,5,1.05
1280,2,0.8
1280,16,1.7
1281,5,1.05
1281,2,0.8
1281,16,1.7
1282,5,2.05
1282,2,1.5
1282,16,3.25
1283,5,2.25
1283,2,1.65
1283,16,3.6
1284,5,2.55
1284,2,1.9
1284,16,4.1
1285,5,2.7
1285,2,2
1285,16,4.35
1286,5,3.65
1286,2,2.7
1286,16,5.8
1287,5,3.65
1287,2,2.7
1287,16,5.8
1288,5,3.65
1288,2,2.7
1288,16,5.8
1289,5,3.65
1289,2,2.7
1289,16,5.8
1290,5,3.7
1290,2,2.75
1290,16,5.9
1291,5,3.7
1291,2,2.75
1291,16,5.95
1292,5,3.8
1292,2,2.85
1292,16,6.05
1293,5,3.85
1293,2,2.85
1293,16,6.15
1294,5,3.9
1294,2,2.9
1294,16,6.2
1295,5,6.2
1295,2,4.65
1295,16,9.9
1296,5,4.15
1296,2,3.1
1296,16,6.65
1297,5,4.55
1297,2,3.4
1297,16,7.3
1298,5,4.7
1298,2,3.5
1298,16,7.5
1299,5,1.05
1299,2,0.8
1299,16,1.7
1300,5,1.05
1300,2,0.8
1300,16,1.7
1301,5,3.7
1301,2,2.75
1301,16,5.95
1302,5,3.85
1302,2,2.85
1302,16,6.15
1303,5,6.45
1303,2,4.8
1303,16,10.3
1304,5,4.05
1304,2,3
1304,16,6.45
1305,5,3.5
1305,2,2.6
1305,16,5.6
1306,5,2.7
1306,2,2
1306,16,4.3
1307,5,2.6
1307,2,1.95
1307,16,4.15
1308,5,2.5
1308,2,1.85
1308,16,4
1309,5,2.4
1309,2,1.8
1309,16,3.8
1310,5,2.35
1310,2,1.75
1310,16,3.8
1311,5,2.35
1311,2,1.75
1311,16,3.75
1312,5,2.35
1312,2,1.75
1312,16,3.75
1313,5,2.35
1313,2,1.75
1313,16,3.8
1314,5,2.35
1314,2,1.75
1314,16,3.8
1315,5,2.35
1315,2,1.75
1315,16,3.8
1316,5,2.45
1316,2,1.8
1316,16,3.9
1317,5,2.55
1317,2,1.9
1317,16,4.1
1318,5,2.7
1318,2,2
1318,16,4.35
1319,5,2.85
1319,2,2.1
1319,16,4.55
1320,5,3
1320,2,2.25
1320,16,4.8
1321,5,3.15
1321,2,2.35
1321,16,5.05
1322,5,3.45
1322,2,2.55
1322,16,5.5
1323,5,3.65
1323,2,2.7
1323,16,5.8
1324,5,3
1324,2,2.25
1324,16,4.8
1325,5,3.6
1325,2,2.7
1325,16,5.8
1326,5,1.05
1326,2,0.8
1326,16,1.7
1327,5,3.2
1327,2,2.4
1327,16,5.1
1328,5,3.6
1328,2,2.7
1328,16,5.75
1329,5,1.05
1329,2,0.8
1329,16,1.7
1330,5,1.05
1330,2,0.8
1330,16,1.7
1331,5,1.05
1331,2,0.8
1331,16,1.7
1332,5,1.7
1332,2,1.25
1332,16,2.7
1333,5,1.95
1333,2,1.45
1333,16,3.15
1334,5,2.25
1334,2,1.7
1334,16,3.6
1335,5,2.45
1335,2,1.8
1335,16,3.9
1336,5,3.35
1336,2,2.5
1336,16,5.35
1337,5,3.35
1337,2,2.5
1337,16,5.35
1338,5,3.35
1338,2,2.5
1338,16,5.35
1339,5,3.35
1339,2,2.5
1339,16,5.35
1340,5,3.4
1340,2,2.55
1340,16,5.4
1341,5,3.4
1341,2,2.55
1341,16,5.45
1342,5,3.5
1342,2,2.6
1342,16,5.6
1343,5,3.55
1343,2,2.65
1343,16,5.65
1344,5,3.6
1344,2,2.7
1344,16,5.8
1345,5,5.9
1345,2,4.4
1345,16,9.45
1346,5,3.85
1346,2,2.9
1346,16,6.2
1347,5,4.25
1347,2,3.2
1347,16,6.8
1348,5,4.4
1348,2,3.3
1348,16,7.05
1349,5,1.05
1349,2,0.8
1349,16,1.7
1350,5,1.85
1350,2,1.4
1350,16,3
1351,5,1.8
1351,2,1.35
1351,16,2.85
1352,5,1.8
1352,2,1.35
1352,16,2.85
1353,5,4.45
1353,2,3.3
1353,16,7.1
1354,5,2.05
1354,2,1.55
1354,16,3.3
1355,5,3.55
1355,2,2.65
1355,16,5.7
1356,5,2.85
1356,2,2.1
1356,16,4.55
1357,5,2.7
1357,2,2
1357,16,4.35
1358,5,2.65
1358,2,1.95
1358,16,4.2
1359,5,2.55
1359,2,1.9
1359,16,4.05
1360,5,2.5
1360,2,1.85
1360,16,4
1361,5,2.45
1361,2,1.8
1361,16,3.9
1362,5,2.4
1362,2,1.8
1362,16,3.8
1363,5,2.35
1363,2,1.75
1363,16,3.75
1364,5,2.35
1364,2,1.75
1364,16,3.75
1365,5,2.35
1365,2,1.75
1365,16,3.75
1366,5,2.5
1366,2,1.85
1366,16,4
1367,5,2.6
1367,2,1.95
1367,16,4.15
1368,5,2.75
1368,2,2.05
1368,16,4.4
1369,5,2.9
1369,2,2.15
1369,16,4.6
1370,5,3.05
1370,2,2.25
1370,16,4.85
1371,5,3.2
1371,2,2.4
1371,16,5.15
1372,5,3.5
1372,2,2.6
1372,16,5.6
1373,5,3.65
1373,2,2.75
1373,16,5.85
1374,5,3.05
1374,2,2.25
1374,16,4.85
1375,5,3.65
1375,2,2.75
1375,16,5.85
1376,5,3.9
1376,2,2.9
1376,16,6.2
1377,5,3.6
1377,2,2.7
1377,16,5.75
1378,5,3.2
1378,2,2.4
1378,16,5.1
1379,5,3.5
1379,2,2.6
1379,16,5.6
1380,5,3.25
1380,2,2.45
1380,16,5.2
1381,5,3.15
1381,2,2.35
1381,16,5.05
1382,5,2.95
1382,2,2.2
1382,16,4.75
1383,5,2.75
1383,2,2.05
1383,16,4.4
1384,5,2.45
1384,2,1.85
1384,16,3.95
1385,5,2.3
1385,2,1.7
1385,16,3.65
1386,5,2
1386,2,1.5
1386,16,3.2
1387,5,2
1387,2,1.5
1387,16,3.2
1388,5,2
1388,2,1.5
1388,16,3.2
1389,5,2
1389,2,1.5
1389,16,3.2
1390,5,1.9
1390,2,1.4
1390,16,3.05
1391,5,1.85
1391,2,1.35
1391,16,2.95
1392,5,1.8
1392,2,1.35
1392,16,2.85
1393,5,1.8
1393,2,1.35
1393,16,2.85
1394,5,1.8
1394,2,1.35
1394,16,2.85
1395,5,5.95
1395,2,4.45
1395,16,9.5
1396,5,3.9
1396,2,2.9
1396,16,6.25
1397,5,4.3
1397,2,3.2
1397,16,6.9
1398,5,4.45
1398,2,3.3
1398,16,7.1
1399,5,3.95
1399,2,2.95
1399,16,6.35
1400,5,4.35
1400,2,3.25
1400,16,6.95
1401,5,3.6
1401,2,2.7
1401,16,5.75
1402,5,3.75
1402,2,2.8
1402,16,6
1403,5,6.3
1403,2,4.7
1403,16,10.1
1404,5,3.9
1404,2,2.9
1404,16,6.25
1405,5,3.4
1405,2,2.55
1405,16,5.45
1406,5,2.6
1406,2,1.95
1406,16,4.15
1407,5,2.5
1407,2,1.85
1407,16,4
1408,5,2.4
1408,2,1.8
1408,16,3.8
1409,5,2.3
1409,2,1.7
1409,16,3.65
1410,5,2.25
1410,2,1.65
1410,16,3.6
1411,5,2.25
1411,2,1.65
1411,16,3.6
1412,5,2.25
1412,2,1.65
1412,16,3.6
1413,5,2.25
1413,2,1.65
1413,16,3.6
1414,5,2.25
1414,2,1.65
1414,16,3.6
1415,5,2.25
1415,2,1.65
1415,16,3.6
1416,5,2.35
1416,2,1.75
1416,16,3.75
1417,5,2.45
1417,2,1.8
1417,16,3.9
1418,5,2.6
1418,2,1.95
1418,16,4.15
1419,5,2.75
1419,2,2.05
1419,16,4.4
1420,5,2.9
1420,2,2.15
1420,16,4.6
1421,5,3.05
1421,2,2.3
1421,16,4.9
1422,5,3.35
1422,2,2.5
1422,16,5.35
1423,5,3.5
1423,2,2.6
1423,16,5.6
1424,5,2.9
1424,2,2.15
1424,16,4.6
1425,5,3.5
1425,2,2.6
1425,16,5.6
1426,5,1.05
1426,2,0.8
1426,16,1.7
1427,5,1.05
1427,2,0.8
1427,16,1.7
1428,5,3.5
1428,2,2.6
1428,16,5.6
1429,5,3.2
1429,2,2.4
1429,16,5.1
1430,5,1.05
1430,2,0.8
1430,16,1.7
1431,5,1.05
1431,2,0.8
1431,16,1.7
1432,5,1.05
1432,2,0.8
1432,16,1.7
1433,5,1.05
1433,2,0.8
1433,16,1.7
1434,5,2.15
1434,2,1.6
1434,16,3.45
1435,5,2.3
1435,2,1.7
1435,16,3.7
1436,5,3.25
1436,2,2.4
1436,16,5.2
1437,5,3.25
1437,2,2.4
1437,16,5.2
1438,5,3.25
1438,2,2.4
1438,16,5.2
1439,5,3.25
1439,2,2.4
1439,16,5.2
1440,5,3.3
1440,2,2.45
1440,16,5.25
1441,5,3.3
1441,2,2.45
1441,16,5.3
1442,5,3.4
1442,2,2.55
1442,16,5.4
1443,5,3.45
1443,2,2.55
1443,16,5.5
1444,5,3.5
1444,2,2.6
1444,16,5.6
1445,5,5.8
1445,2,4.35
1445,16,9.25
1446,5,3.75
1446,2,2.8
1446,16,6
1447,5,4.15
1447,2,3.1
1447,16,6.65
1448,5,4.3
1448,2,3.2
1448,16,6.85
1449,5,1.05
1449,2,0.8
1449,16,1.7
1450,5,1.95
1450,2,1.45
1450,16,3.15
1451,5,3.35
1451,2,2.5
1451,16,5.4
1452,5,3.5
1452,2,2.6
1452,16,5.6
1453,5,6.1
1453,2,4.55
1453,16,9.75
1454,5,3.7
1454,2,2.75
1454,16,5.9
1455,5,3.2
1455,2,2.4
1455,16,5.1
1456,5,2.35
1456,2,1.75
1456,16,3.8
1457,5,2.25
1457,2,1.65
1457,16,3.6
1458,5,2.15
1458,2,1.6
1458,16,3.45
1459,5,2.05
1459,2,1.55
1459,16,3.3
1460,5,2
1460,2,1.5
1460,16,3.2
1461,5,2
1461,2,1.5
1461,16,3.2
1462,5,2
1462,2,1.5
1462,16,3.2
1463,5,2
1463,2,1.5
1463,16,3.2
1464,5,2
1464,2,1.5
1464,16,3.2
1465,5,2
1465,2,1.5
1465,16,3.2
1466,5,2.1
1466,2,1.55
1466,16,3.4
1467,5,2.2
1467,2,1.65
1467,16,3.55
1468,5,2.4
1468,2,1.8
1468,16,3.8
1469,5,2.5
1469,2,1.85
1469,16,4
1470,5,2.65
1470,2,2
1470,16,4.25
1471,5,2.8
1471,2,2.1
1471,16,4.5
1472,5,3.1
1472,2,2.3
1472,16,4.95
1473,5,3.3
1473,2,2.45
1473,16,5.25
1474,5,2.65
1474,2,2
1474,16,4.25
1475,5,3.3
1475,2,2.45
1475,16,5.25
1476,5,1.05
1476,2,0.8
1476,16,1.7
1477,5,1.05
1477,2,0.8
1477,16,1.7
1478,5,3.25
1478,2,2.45
1478,16,5.2
1479,5,1.05
1479,2,0.8
1479,16,1.7
1480,5,3.2
1480,2,2.4
1480,16,5.1
1481,5,1.05
1481,2,0.8
1481,16,1.7
1482,5,1.05
1482,2,0.8
1482,16,1.7
1483,5,1.05
1483,2,0.8
1483,16,1.7
1484,5,1.9
1484,2,1.4
1484,16,3.05
1485,5,2.1
1485,2,1.55
1485,16,3.4
1486,5,3
1486,2,2.25
1486,16,4.8
1487,5,3
1487,2,2.25
1487,16,4.8
1488,5,3
1488,2,2.25
1488,16,4.8
1489,5,3
1489,2,2.25
1489,16,4.8
1490,5,3.05
1490,2,2.25
1490,16,4.85
1491,5,3.1
1491,2,2.3
1491,16,4.95
1492,5,3.15
1492,2,2.35
1492,16,5.05
1493,5,3.2
1493,2,2.4
1493,16,5.1
1494,5,3.25
1494,2,2.45
1494,16,5.2
1495,5,5.55
1495,2,4.15
1495,16,8.9
1496,5,3.55
1496,2,2.65
1496,16,5.65
1497,5,3.95
1497,2,2.95
1497,16,6.3
1498,5,4.05
1498,2,3.05
1498,16,6.5
1499,5,1.85
1499,2,1.35
1499,16,2.95
1500,5,2.2
1500,2,1.65
1500,16,3.5
1501,5,3.3
1501,2,2.45
1501,16,5.25
1502,5,3.4
1502,2,2.55
1502,16,5.45
1503,5,6
1503,2,4.5
1503,16,9.6
1504,5,3.6
1504,2,2.7
1504,16,5.8
1505,5,3.1
1505,2,2.3
1505,16,4.95
1506,5,2.25
1506,2,1.7
1506,16,3.6
1507,5,2.15
1507,2,1.6
1507,16,3.45
1508,5,2.05
1508,2,1.55
1508,16,3.3
1509,5,1.95
1509,2,1.45
1509,16,3.15
1510,5,1.95
1510,2,1.45
1510,16,3.1
1511,5,1.9
1511,2,1.4
1511,16,3.05
1512,5,1.9
1512,2,1.4
1512,16,3.05
1513,5,1.95
1513,2,1.45
1513,16,3.1
1514,5,1.95
1514,2,1.45
1514,16,3.1
1515,5,1.95
1515,2,1.45
1515,16,3.1
1516,5,2
1516,2,1.5
1516,16,3.2
1517,5,2.15
1517,2,1.6
1517,16,3.4
1518,5,2.3
1518,2,1.7
1518,16,3.65
1519,5,2.4
1519,2,1.8
1519,16,3.85
1520,5,2.6
1520,2,1.95
1520,16,4.15
1521,5,2.75
1521,2,2.05
1521,16,4.4
1522,5,3
1522,2,2.25
1522,16,4.8
1523,5,3.2
1523,2,2.4
1523,16,5.15
1524,5,2.6
1524,2,1.95
1524,16,4.15
1525,5,3.2
1525,2,2.4
1525,16,5.1
1526,5,1.05
1526,2,0.8
1526,16,1.7
1527,5,1.05
1527,2,0.8
1527,16,1.7
1528,5,3.15
1528,2,2.35
1528,16,5.05
1529,5,1.05
1529,2,0.8
1529,16,1.7
1530,5,1.05
1530,2,0.8
1530,16,1.7
1531,5,3.2
1531,2,2.4
1531,16,5.1
1532,5,1.05
1532,2,0.8
1532,16,1.7
1533,5,1.05
1533,2,0.8
1533,16,1.7
1534,5,1.8
1534,2,1.35
1534,16,2.85
1535,5,2
1535,2,1.5
1535,16,3.2
1536,5,2.9
1536,2,2.15
1536,16,4.65
1537,5,2.9
1537,2,2.15
1537,16,4.65
1538,5,2.9
1538,2,2.15
1538,16,4.65
1539,5,2.9
1539,2,2.15
1539,16,4.65
1540,5,2.95
1540,2,2.2
1540,16,4.75
1541,5,3
1541,2,2.25
1541,16,4.8
1542,5,3.05
1542,2,2.3
1542,16,4.9
1543,5,3.1
1543,2,2.3
1543,16,5
1544,5,3.2
1544,2,2.4
1544,16,5.1
1545,5,5.5
1545,2,4.1
1545,16,8.8
1546,5,3.45
1546,2,2.55
1546,16,5.5
1547,5,3.85
1547,2,2.85
1547,16,6.15
1548,5,4
1548,2,3
1548,16,6.4
1549,5,1.95
1549,2,1.45
1549,16,3.1
1550,5,2.3
1550,2,1.7
1550,16,3.65
1551,5,3.1
1551,2,2.3
1551,16,4.95
1552,5,3.2
1552,2,2.4
1552,16,5.15
1553,5,5.8
1553,2,4.35
1553,16,9.3
1554,5,3.4
1554,2,2.55
1554,16,5.45
1555,5,2.9
1555,2,2.15
1555,16,4.6
1556,5,2.1
1556,2,1.55
1556,16,3.35
1557,5,1.95
1557,2,1.45
1557,16,3.15
1558,5,1.85
1558,2,1.4
1558,16,3
1559,5,1.75
1559,2,1.3
1559,16,2.8
1560,5,1.7
1560,2,1.25
1560,16,2.75
1561,5,1.65
1561,2,1.2
1561,16,2.6
1562,5,1.6
1562,2,1.2
1562,16,2.55
1563,5,1.7
1563,2,1.25
1563,16,2.7
1564,5,1.7
1564,2,1.25
1564,16,2.7
1565,5,1.7
1565,2,1.25
1565,16,2.7
1566,5,1.8
1566,2,1.35
1566,16,2.9
1567,5,1.95
1567,2,1.45
1567,16,3.1
1568,5,2.1
1568,2,1.55
1568,16,3.35
1569,5,2.2
1569,2,1.65
1569,16,3.55
1570,5,2.4
1570,2,1.8
1570,16,3.8
1571,5,2.55
1571,2,1.9
1571,16,4.05
1572,5,2.8
1572,2,2.1
1572,16,4.5
1573,5,3
1573,2,2.25
1573,16,4.8
1574,5,2.4
1574,2,1.8
1574,16,3.8
1575,5,3
1575,2,2.25
1575,16,4.8
1576,5,2.05
1576,2,1.5
1576,16,3.25
1577,5,1.7
1577,2,1.25
1577,16,2.7
1578,5,2.95
1578,2,2.2
1578,16,4.75
1579,5,1.05
1579,2,0.8
1579,16,1.7
1580,5,1.05
1580,2,0.8
1580,16,1.7
1581,5,1.05
1581,2,0.8
1581,16,1.7
1582,5,3.2
1582,2,2.4
1582,16,5.1
1583,5,1.05
1583,2,0.8
1583,16,1.7
1584,5,1.5
1584,2,1.1
1584,16,2.4
1585,5,1.8
1585,2,1.35
1585,16,2.9
1586,5,2.75
1586,2,2.05
1586,16,4.4
1587,5,2.75
1587,2,2.05
1587,16,4.4
1588,5,2.75
1588,2,2.05
1588,16,4.4
1589,5,2.75
1589,2,2.05
1589,16,4.4
1590,5,2.75
1590,2,2.05
1590,16,4.4
1591,5,2.8
1591,2,2.1
1591,16,4.45
1592,5,2.9
1592,2,2.15
1592,16,4.6
1593,5,2.9
1593,2,2.15
1593,16,4.65
1594,5,3
1594,2,2.25
1594,16,4.8
1595,5,5.3
1595,2,3.95
1595,16,8.45
1596,5,3.25
1596,2,2.4
1596,16,5.2
1597,5,3.65
1597,2,2.7
1597,16,5.8
1598,5,3.8
1598,2,2.85
1598,16,6.05
1599,5,2.15
1599,2,1.6
1599,16,3.4
1600,5,2.5
1600,2,1.85
1600,16,4
1601,5,2.85
1601,2,2.15
1601,16,4.6
1602,5,3
1602,2,2.25
1602,16,4.8
1603,5,5.6
1603,2,4.2
1603,16,8.95
1604,5,3.2
1604,2,2.4
1604,16,5.1
1605,5,2.7
1605,2,2
1605,16,4.3
1606,5,1.85
1606,2,1.4
1606,16,3
1607,5,1.75
1607,2,1.3
1607,16,2.8
1608,5,1.6
1608,2,1.2
1608,16,2.6
1609,5,1.45
1609,2,1.05
1609,16,2.3
1610,5,1.35
1610,2,1
1610,16,2.2
1611,5,1.3
1611,2,0.95
1611,16,2.05
1612,5,1.05
1612,2,0.8
1612,16,1.7
1613,5,1.35
1613,2,1
1613,16,2.15
1614,5,1.35
1614,2,1
1614,16,2.15
1615,5,1.35
1615,2,1
1615,16,2.15
1616,5,1.5
1616,2,1.1
1616,16,2.4
1617,5,1.7
1617,2,1.25
1617,16,2.75
1618,5,1.9
1618,2,1.4
1618,16,3
1619,5,2
1619,2,1.5
1619,16,3.2
1620,5,2.15
1620,2,1.6
1620,16,3.45
1621,5,2.35
1621,2,1.75
1621,16,3.75
1622,5,2.6
1622,2,1.95
1622,16,4.2
1623,5,2.8
1623,2,2.1
1623,16,4.45
1624,5,2.15
1624,2,1.6
1624,16,3.45
1625,5,2.8
1625,2,2.1
1625,16,4.45
1626,5,2.25
1626,2,1.65
1626,16,3.6
1627,5,1.95
1627,2,1.45
1627,16,3.15
1628,5,2.75
1628,2,2.05
1628,16,4.4
1629,5,1.05
1629,2,0.8
1629,16,1.7
1630,5,1.05
1630,2,0.8
1630,16,1.7
1631,5,1.05
1631,2,0.8
1631,16,1.7
1632,5,1.05
1632,2,0.8
1632,16,1.7
1633,5,3.2
1633,2,2.4
1633,16,5.1
1634,5,1.05
1634,2,0.8
1634,16,1.7
1635,5,1.45
1635,2,1.1
1635,16,2.35
1636,5,2.5
1636,2,1.85
1636,16,4
1637,5,2.5
1637,2,1.85
1637,16,4
1638,5,2.5
1638,2,1.85
1638,16,4
1639,5,2.5
1639,2,1.85
1639,16,4
1640,5,2.55
1640,2,1.9
1640,16,4.1
1641,5,2.6
1641,2,1.95
1641,16,4.15
1642,5,2.65
1642,2,2
1642,16,4.25
1643,5,2.7
1643,2,2
1643,16,4.35
1644,5,2.8
1644,2,2.1
1644,16,4.45
1645,5,5.05
1645,2,3.8
1645,16,8.1
1646,5,3.05
1646,2,2.25
1646,16,4.85
1647,5,3.45
1647,2,2.55
1647,16,5.5
1648,5,3.55
1648,2,2.65
1648,16,5.7
1649,5,2.35
1649,2,1.75
1649,16,3.75
1650,5,2.7
1650,2,2
1650,16,4.3
1651,5,2.55
1651,2,1.9
1651,16,4.1
1652,5,2.7
1652,2,2
1652,16,4.35
1653,5,5.3
1653,2,3.95
1653,16,8.45
1654,5,2.9
1654,2,2.15
1654,16,4.6
1655,5,2.4
1655,2,1.8
1655,16,3.85
1656,5,1.5
1656,2,1.1
1656,16,2.4
1657,5,1.3
1657,2,0.95
1657,16,2.1
1658,5,1.15
1658,2,0.85
1658,16,1.85
1659,5,1.05
1659,2,0.8
1659,16,1.7
1660,5,1.05
1660,2,0.8
1660,16,1.7
1661,5,1.05
1661,2,0.8
1661,16,1.7
1662,5,1.05
1662,2,0.8
1662,16,1.7
1663,5,1.05
1663,2,0.8
1663,16,1.7
1664,5,1.05
1664,2,0.8
1664,16,1.7
1665,5,1.05
1665,2,0.8
1665,16,1.7
1666,5,1.1
1666,2,0.8
1666,16,1.75
1667,5,1.25
1667,2,0.95
1667,16,2
1668,5,1.5
1668,2,1.1
1668,16,2.4
1669,5,1.7
1669,2,1.25
1669,16,2.75
1670,5,1.9
1670,2,1.4
1670,16,3
1671,5,2.05
1671,2,1.5
1671,16,3.25
1672,5,2.3
1672,2,1.7
1672,16,3.7
1673,5,2.5
1673,2,1.85
1673,16,4
1674,5,1.9
1674,2,1.4
1674,16,3
1675,5,2.5
1675,2,1.85
1675,16,4
1676,5,2.55
1676,2,1.9
1676,16,4.1
1677,5,2.25
1677,2,1.7
1677,16,3.6
1678,5,2.45
1678,2,1.85
1678,16,3.95
1679,5,2.15
1679,2,1.6
1679,16,3.45
1680,5,1.9
1680,2,1.4
1680,16,3.05
1681,5,1.8
1681,2,1.35
1681,16,2.85
1682,5,1.5
1682,2,1.1
1682,16,2.4
1683,5,1.05
1683,2,0.8
1683,16,1.7
1684,5,3.2
1684,2,2.4
1684,16,5.1
1685,5,1.05
1685,2,0.8
1685,16,1.7
1686,5,2.15
1686,2,1.6
