path,Body_part,abnormality,bodypart_abnormality
multiclass_train/Normal-FINGER/normal_finger_3029.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_303.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3031.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3032.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3033.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3034.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3036.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3037.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3038.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3039.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_304.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3040.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3041.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3044.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3046.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3047.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3048.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3049.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_305.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3050.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3051.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3053.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3054.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3055.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3056.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3057.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3058.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3059.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_306.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3061.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3062.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3063.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3064.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3065.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3066.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3067.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3068.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3069.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_307.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3070.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3071.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3072.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3073.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3074.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3075.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3076.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3077.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3078.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3079.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_308.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3081.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3082.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3083.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3084.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3085.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3087.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3088.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3089.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_309.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3090.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3091.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3092.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3093.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3094.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3095.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3096.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3097.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3098.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3099.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_310.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3100.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3101.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3102.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3103.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3104.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3105.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3106.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3107.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3109.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_311.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3110.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3111.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3112.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3113.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3114.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3115.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3116.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3118.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3119.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3120.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3121.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3122.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3123.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3124.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3125.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3126.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3127.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3128.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_313.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3130.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3131.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3132.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3133.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3135.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3136.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3137.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_3138.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_314.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_315.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_316.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_318.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_319.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_32.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_320.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_321.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_322.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_323.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_324.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_325.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_326.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_327.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_328.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_329.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_33.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_330.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_332.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_334.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_335.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_337.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_338.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_339.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_34.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_340.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_341.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_342.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_343.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_344.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_345.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_346.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_347.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_348.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_35.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_350.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_351.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_354.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_355.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_357.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_358.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_359.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_36.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_361.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_362.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_363.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_364.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_365.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_366.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_367.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_368.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_369.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_37.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_370.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_372.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_373.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_374.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_375.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_376.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_377.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_378.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_379.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_38.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_381.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_382.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_383.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_384.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_385.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_386.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_387.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_388.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_39.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_390.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_391.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_392.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_393.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_394.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_395.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_397.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_398.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_399.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_4.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_40.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_400.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_401.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_403.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_404.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_405.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_406.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_407.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_408.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_409.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_41.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_410.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_411.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_412.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_413.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_414.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_416.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_417.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_418.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_419.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_42.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_421.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_422.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_423.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_424.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_425.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_426.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_428.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_429.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_43.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_431.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_432.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_433.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_434.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_435.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_436.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_437.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_438.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_439.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_44.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_440.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_441.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_442.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_443.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_445.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_446.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_447.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_448.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_449.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_45.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_450.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_451.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_452.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_453.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_455.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_456.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_457.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_458.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_46.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_462.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_463.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_464.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_465.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_466.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_467.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_468.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_469.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_47.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_470.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_471.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_472.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_474.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_475.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_476.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_477.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_478.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_479.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_480.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_481.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_483.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_484.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_485.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_486.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_487.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_488.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_489.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_49.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_491.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_492.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_493.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_494.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_495.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_496.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_498.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_499.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_5.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_501.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_503.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_504.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_506.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_507.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_508.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_51.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_511.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_512.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_513.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_514.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_516.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_517.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_518.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_519.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_520.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_521.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_522.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_524.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_525.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_526.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_527.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_528.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_529.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_53.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_530.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_531.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_532.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_533.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_534.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_535.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_536.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_537.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_538.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_539.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_54.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_540.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_541.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_542.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_543.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_544.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_545.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_546.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_547.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_548.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_55.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_550.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_551.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_552.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_553.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_555.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_557.png,Normal,FINGER,normal_finger
multiclass_train/Normal-FINGER/normal_finger_559.png,Normal,FINGER,normal_finger
