dim_order_id,dim_order_date_id,dim_ship_date_id,dim_ship_mode_id,dim_customer_id,dim_product_id
US-2017-125717,20170928,20171001,FC01,DS-13030,TEC-AC-10003657
US-2017-125717,20170928,20171001,FC01,DS-13030,OFF-BI-10001718
US-2017-125717,20170928,20171001,FC01,DS-13030,OFF-PA-10003022
US-2017-125717,20170928,20171001,FC01,DS-13030,OFF-AP-10000891
CA-2015-163895,20150807,20150811,SC02,NS-18640,OFF-BI-10004970
CA-2017-168641,20171124,20171201,SC02,KA-16525,OFF-AR-10003759
CA-2017-168641,20171124,20171201,SC02,KA-16525,OFF-EN-10003001
CA-2017-168641,20171124,20171201,SC02,KA-16525,FUR-BO-10000780
CA-2017-168641,20171124,20171201,SC02,KA-16525,OFF-PA-10001972
CA-2017-156895,20170508,20170512,SC02,DJ-13510,FUR-CH-10003535
CA-2017-121300,20170929,20170929,SD01,MG-17680,FUR-CH-10003774
CA-2017-121300,20170929,20170929,SD01,MG-17680,TEC-AC-10004571
CA-2017-121300,20170929,20170929,SD01,MG-17680,FUR-TA-10004442
CA-2017-121300,20170929,20170929,SD01,MG-17680,OFF-PA-10002787
CA-2017-121300,20170929,20170929,SD01,MG-17680,FUR-FU-10004586
CA-2017-121300,20170929,20170929,SD01,MG-17680,OFF-PA-10002606
CA-2017-130211,20171022,20171022,SD01,BD-11620,OFF-ST-10000129
CA-2017-130211,20171022,20171022,SD01,BD-11620,FUR-TA-10003748
CA-2014-147235,20140324,20140328,SC02,CD-11920,OFF-PA-10004948
CA-2016-109365,20161103,20161108,SC02,XP-21865,OFF-FA-10001561
CA-2016-109365,20161103,20161108,SC02,XP-21865,OFF-AP-10002998
CA-2016-109365,20161103,20161108,SC02,XP-21865,OFF-BI-10003981
CA-2016-109365,20161103,20161108,SC02,XP-21865,OFF-PA-10001725
CA-2016-109365,20161103,20161108,SC02,XP-21865,OFF-BI-10002071
CA-2016-109365,20161103,20161108,SC02,XP-21865,OFF-PA-10000477
CA-2016-109365,20161103,20161108,SC02,XP-21865,OFF-PA-10004359
CA-2015-162621,20150905,20150911,SC02,CA-12055,OFF-BI-10000962
CA-2015-162621,20150905,20150911,SC02,CA-12055,OFF-SU-10003567
CA-2015-162621,20150905,20150911,SC02,CA-12055,OFF-BI-10003708
CA-2017-105921,20170814,20170821,SC02,JM-15250,FUR-TA-10001095
CA-2014-150798,20141201,20141203,SC01,JK-15730,TEC-CO-10001571
CA-2014-150798,20141201,20141203,SC01,JK-15730,FUR-FU-10000221
CA-2014-150798,20141201,20141203,SC01,JK-15730,OFF-PA-10001972
CA-2014-150798,20141201,20141203,SC01,JK-15730,FUR-CH-10000015
CA-2017-112753,20170618,20170623,SC02,CC-12670,FUR-BO-10004015
CA-2017-112753,20170618,20170623,SC02,CC-12670,OFF-PA-10002036
CA-2017-155075,20171202,20171209,SC02,GW-14605,OFF-BI-10003650
CA-2014-103401,20141121,20141126,SC02,GR-14560,OFF-PA-10003309
CA-2016-124814,20160410,20160416,SC02,FM-14215,OFF-PA-10002787
CA-2016-124814,20160410,20160416,SC02,FM-14215,OFF-BI-10000174
CA-2014-116757,20140630,20140704,SC02,MS-17980,OFF-PA-10002005
CA-2014-116757,20140630,20140704,SC02,MS-17980,OFF-FA-10002815
US-2014-138247,20141224,20141229,SC02,BF-11170,TEC-PH-10000213
US-2014-138247,20141224,20141229,SC02,BF-11170,OFF-AP-10000828
US-2014-138247,20141224,20141229,SC02,BF-11170,TEC-AC-10004708
US-2014-138247,20141224,20141229,SC02,BF-11170,TEC-PH-10001530
US-2014-138247,20141224,20141229,SC02,BF-11170,OFF-ST-10002301
US-2014-138247,20141224,20141229,SC02,BF-11170,FUR-FU-10002554
CA-2017-167003,20170523,20170529,SC02,VS-21820,FUR-TA-10001520
CA-2016-119935,20161110,20161114,SC02,KM-16225,FUR-FU-10001085
CA-2016-119935,20161110,20161114,SC02,KM-16225,OFF-BI-10001597
CA-2016-118969,20161002,20161003,FC01,LP-17095,OFF-BI-10002429
CA-2016-145240,20160906,20160908,FC01,BG-11740,OFF-ST-10001590
CA-2016-120873,20161027,20161101,SC01,BW-11200,FUR-CH-10000847
US-2017-111920,20171022,20171026,SC02,PS-18970,OFF-AR-10003179
US-2016-128678,20160915,20160920,SC02,RB-19570,OFF-PA-10000807
US-2016-128678,20160915,20160920,SC02,RB-19570,OFF-BI-10002103
CA-2016-101385,20160925,20161001,SC02,JW-16075,OFF-AR-10004441
CA-2017-107167,20170610,20170614,SC02,ND-18460,OFF-ST-10003805
CA-2014-109491,20140220,20140226,SC02,LC-16930,TEC-AC-10001284
CA-2014-109491,20140220,20140226,SC02,LC-16930,FUR-FU-10000221
CA-2017-105445,20170220,20170225,SC01,BP-11095,OFF-FA-10001229
CA-2014-107454,20141102,20141106,SC02,RD-19720,OFF-LA-10001569
CA-2014-107454,20141102,20141106,SC02,RD-19720,FUR-FU-10004018
US-2017-105046,20170717,20170723,SC02,BE-11335,TEC-PH-10004536
US-2017-105046,20170717,20170723,SC02,BE-11335,OFF-PA-10004353
US-2017-105046,20170717,20170723,SC02,BE-11335,FUR-FU-10004848
CA-2017-152856,20170908,20170910,SC01,RS-19765,TEC-AC-10004864
CA-2016-134691,20161114,20161118,SC02,KC-16540,OFF-BI-10002393
CA-2016-118759,20161114,20161117,FC01,MB-17305,FUR-CH-10002335
CA-2016-118759,20161114,20161117,FC01,MB-17305,OFF-ST-10001590
CA-2014-140403,20141010,20141010,SD01,TN-21040,FUR-CH-10002774
CA-2014-140403,20141010,20141010,SD01,TN-21040,OFF-EN-10001219
CA-2015-163104,20150319,20150326,SC02,MC-18130,OFF-PA-10001947
CA-2017-138464,20170708,20170712,SC02,VF-21715,FUR-FU-10003142
CA-2017-138464,20170708,20170712,SC02,VF-21715,OFF-BI-10001543
CA-2017-138464,20170708,20170712,SC02,VF-21715,OFF-AR-10003560
CA-2017-138464,20170708,20170712,SC02,VF-21715,OFF-AR-10004757
CA-2015-104129,20150227,20150302,SC02,ES-14080,TEC-PH-10003800
CA-2015-104129,20150227,20150302,SC02,ES-14080,FUR-TA-10004152
US-2017-132206,20170616,20170621,SC02,MK-17905,OFF-BI-10000756
CA-2017-113474,20170330,20170331,FC01,TM-21490,OFF-EN-10004206
CA-2015-126557,20150712,20150717,SC01,RL-19615,FUR-CH-10004477
CA-2015-126557,20150712,20150717,SC01,RL-19615,TEC-PH-10003505
CA-2015-126557,20150712,20150717,SC01,RL-19615,TEC-PH-10000526
CA-2015-126557,20150712,20150717,SC01,RL-19615,OFF-BI-10003314
CA-2015-126557,20150712,20150717,SC01,RL-19615,OFF-AR-10003190
CA-2015-126557,20150712,20150717,SC01,RL-19615,FUR-FU-10001861
CA-2015-126557,20150712,20150717,SC01,RL-19615,TEC-PH-10003963
US-2017-107636,20170430,20170502,FC01,NM-18520,OFF-LA-10003388
US-2014-165862,20140713,20140717,SC02,GK-14620,FUR-TA-10002855
US-2014-106334,20141227,20150102,SC02,JF-15490,FUR-CH-10004886
US-2014-106334,20141227,20150102,SC02,JF-15490,OFF-PA-10003657
CA-2016-101448,20160227,20160301,SC01,EB-13930,OFF-BI-10004738
CA-2015-130218,20150323,20150326,FC01,SG-20470,OFF-FA-10003112
CA-2015-130218,20150323,20150326,FC01,SG-20470,OFF-ST-10002486
US-2017-117331,20171021,20171028,SC02,ND-18370,OFF-BI-10003984
CA-2014-127383,20141231,20150105,SC02,CM-11815,OFF-EN-10004773
CA-2014-110219,20140505,20140508,FC01,EB-13870,FUR-CH-10001146
CA-2015-118871,20151204,20151209,SC01,HM-14860,OFF-EN-10003296
CA-2015-118871,20151204,20151209,SC01,HM-14860,TEC-PH-10000193
CA-2015-118871,20151204,20151209,SC01,HM-14860,FUR-FU-10002111
CA-2017-129490,20170926,20170930,SC02,SJ-20125,FUR-CH-10003298
CA-2014-101175,20141209,20141214,SC02,DM-12955,OFF-ST-10004950
US-2017-149510,20171203,20171210,SC02,MC-17575,OFF-AP-10002350
US-2017-149510,20171203,20171210,SC02,MC-17575,OFF-BI-10004233
US-2017-149510,20171203,20171210,SC02,MC-17575,OFF-PA-10001892
CA-2015-111990,20151108,20151113,SC02,DB-13660,OFF-BI-10003291
CA-2014-169460,20140419,20140421,SC01,NF-18595,FUR-FU-10004017
US-2015-152128,20150525,20150527,SC01,NM-18445,OFF-AR-10002445
US-2015-152128,20150525,20150527,SC01,NM-18445,OFF-BI-10001718
CA-2017-126662,20170717,20170721,SC02,AB-10255,TEC-CO-10004202
CA-2016-139395,20161212,20161218,SC02,MG-17650,TEC-PH-10002103
CA-2016-139395,20161212,20161218,SC02,MG-17650,FUR-FU-10003724
CA-2016-139395,20161212,20161218,SC02,MG-17650,OFF-AR-10003732
CA-2016-139395,20161212,20161218,SC02,MG-17650,OFF-ST-10000885
US-2014-121734,20140411,20140416,SC02,SE-20110,OFF-BI-10004817
CA-2015-110947,20150609,20150615,SC02,AG-10765,OFF-BI-10001670
US-2014-150126,20140727,20140802,SC02,AS-10045,OFF-PA-10002709
CA-2015-164427,20150731,20150806,SC02,AR-10405,TEC-AC-10004469
CA-2016-120250,20160919,20160922,FC01,AP-10720,FUR-FU-10003424
CA-2016-121993,20160610,20160612,FC01,JB-16000,OFF-LA-10003720
US-2016-100405,20160826,20160828,SC01,TS-21430,OFF-AR-10000390
US-2017-163790,20171102,20171104,SC01,NL-18310,OFF-EN-10001335
US-2017-163790,20171102,20171104,SC01,NL-18310,OFF-AR-10003469
US-2017-163790,20171102,20171104,SC01,NL-18310,OFF-BI-10003718
US-2017-163790,20171102,20171104,SC01,NL-18310,OFF-FA-10004838
US-2017-163790,20171102,20171104,SC01,NL-18310,FUR-FU-10002508
US-2017-163790,20171102,20171104,SC01,NL-18310,OFF-ST-10001511
CA-2016-129868,20161226,20161231,SC02,MC-18130,OFF-SU-10000952
CA-2016-129868,20161226,20161231,SC02,MC-18130,TEC-PH-10002275
CA-2016-129868,20161226,20161231,SC02,MC-18130,FUR-CH-10003535
CA-2016-129868,20161226,20161231,SC02,MC-18130,OFF-AP-10004052
CA-2016-129868,20161226,20161231,SC02,MC-18130,FUR-TA-10003473
CA-2016-129868,20161226,20161231,SC02,MC-18130,OFF-AR-10001897
CA-2016-140564,20161205,20161210,SC01,TC-21475,OFF-AR-10000034
US-2017-169502,20170828,20170901,SC02,MG-17650,OFF-SU-10004115
US-2017-169502,20170828,20170901,SC02,MG-17650,OFF-AP-10001947
CA-2015-146948,20150716,20150720,SC02,MG-17890,FUR-CH-10004853
CA-2015-146948,20150716,20150720,SC02,MG-17890,OFF-EN-10000483
CA-2015-146948,20150716,20150720,SC02,MG-17890,OFF-FA-10001332
US-2015-113327,20150526,20150529,SC01,BF-11170,OFF-PA-10003790
US-2015-113327,20150526,20150529,SC01,BF-11170,OFF-PA-10003134
US-2015-113327,20150526,20150529,SC01,BF-11170,OFF-EN-10004459
US-2015-113327,20150526,20150529,SC01,BF-11170,TEC-AC-10003628
CA-2015-135020,20150528,20150602,SC02,MS-17770,TEC-PH-10004093
CA-2015-135020,20150528,20150602,SC02,MS-17770,OFF-ST-10001490
CA-2015-135020,20150528,20150602,SC02,MS-17770,OFF-BI-10000605
CA-2015-135020,20150528,20150602,SC02,MS-17770,OFF-PA-10004255
US-2017-141852,20171109,20171114,SC02,JE-15745,FUR-FU-10000023
CA-2016-109407,20160124,20160126,SC01,HG-14965,OFF-BI-10000285
US-2017-165953,20161231,20170106,SC02,EP-13915,OFF-AR-10000588
US-2017-165953,20161231,20170106,SC02,EP-13915,OFF-PA-10002250
CA-2016-144540,20160905,20160910,SC02,GH-14410,OFF-AP-10002457
CA-2016-144540,20160905,20160910,SC02,GH-14410,OFF-FA-10002763
CA-2015-159863,20150904,20150907,SC01,DS-13180,TEC-AC-10000109
CA-2015-117800,20150921,20150926,SC02,TH-21550,TEC-PH-10002415
CA-2015-117800,20150921,20150926,SC02,TH-21550,FUR-CH-10000785
CA-2017-145219,20171224,20171225,FC01,RM-19675,TEC-CO-10001449
CA-2017-145219,20171224,20171225,FC01,RM-19675,OFF-BI-10001670
CA-2015-161214,20151005,20151008,SC01,SF-20965,OFF-ST-10001328
CA-2017-147228,20170909,20170914,SC02,SO-20335,OFF-SU-10001225
CA-2017-147228,20170909,20170914,SC02,SO-20335,OFF-PA-10000357
CA-2017-147228,20170909,20170914,SC02,SO-20335,OFF-ST-10000046
CA-2017-147228,20170909,20170914,SC02,SO-20335,FUR-FU-10000023
CA-2016-101336,20161113,20161118,SC02,CK-12760,OFF-ST-10003455
CA-2016-101336,20161113,20161118,SC02,CK-12760,OFF-ST-10000876
CA-2016-101336,20161113,20161118,SC02,CK-12760,OFF-AR-10003582
CA-2016-101336,20161113,20161118,SC02,CK-12760,OFF-ST-10004258
US-2015-126235,20151015,20151015,SD01,GA-14725,FUR-FU-10000719
CA-2017-168396,20170803,20170808,SC01,BD-11725,OFF-LA-10001297
CA-2017-168396,20170803,20170808,SC01,BD-11725,FUR-FU-10000723
CA-2015-130456,20150821,20150826,SC02,DS-13180,FUR-BO-10003893
CA-2015-130456,20150821,20150826,SC02,DS-13180,OFF-ST-10000736
CA-2017-116288,20170312,20170317,SC02,BS-11380,OFF-ST-10000736
CA-2017-168228,20170427,20170429,FC01,AP-10915,OFF-AR-10003373
CA-2017-168228,20170427,20170429,FC01,AP-10915,OFF-AR-10000390
CA-2017-168228,20170427,20170429,FC01,AP-10915,OFF-AR-10001725
CA-2016-102162,20160911,20160916,SC02,JF-15565,TEC-CO-10001943
CA-2016-102162,20160911,20160916,SC02,JF-15565,OFF-EN-10002312
CA-2017-130141,20171022,20171024,SC01,HA-14905,OFF-BI-10000831
CA-2017-130141,20171022,20171024,SC01,HA-14905,FUR-CH-10000749
CA-2015-147501,20150802,20150806,SC02,Co-12640,OFF-BI-10002003
CA-2015-147501,20150802,20150806,SC02,Co-12640,TEC-MA-10001972
CA-2016-143910,20160812,20160816,SC02,BC-11125,FUR-CH-10000225
CA-2014-146885,20140530,20140605,SC02,EB-13840,OFF-PA-10001622
CA-2016-139556,20160426,20160501,SC02,DB-13360,FUR-CH-10004983
CA-2017-129357,20170514,20170519,SC02,KB-16585,OFF-PA-10003228
CA-2017-129357,20170514,20170519,SC02,KB-16585,OFF-SU-10004498
CA-2017-150987,20170408,20170412,SC02,AH-10120,OFF-PA-10001878
CA-2017-150987,20170408,20170412,SC02,AH-10120,OFF-PA-10002923
CA-2017-132647,20170217,20170223,SC02,GH-14410,OFF-PA-10001838
CA-2017-132647,20170217,20170223,SC02,GH-14410,OFF-ST-10003123
CA-2017-159107,20170624,20170626,SC01,KT-16480,OFF-FA-10001332
CA-2014-160738,20140505,20140510,SC02,KH-16330,OFF-ST-10003442
CA-2015-112130,20150503,20150507,SC02,SV-20785,OFF-AR-10001468
CA-2015-112130,20150503,20150507,SC02,SV-20785,OFF-AP-10003266
CA-2015-112130,20150503,20150507,SC02,SV-20785,OFF-PA-10002230
CA-2015-112130,20150503,20150507,SC02,SV-20785,OFF-AP-10003622
CA-2015-112130,20150503,20150507,SC02,SV-20785,TEC-AC-10001542
CA-2015-112130,20150503,20150507,SC02,SV-20785,FUR-CH-10002965
CA-2015-112130,20150503,20150507,SC02,SV-20785,OFF-ST-10000563
CA-2016-111409,20160918,20160922,SC02,PO-18850,OFF-LA-10002787
CA-2016-116232,20160922,20160926,SC02,AC-10450,OFF-BI-10004022
CA-2016-116232,20160922,20160926,SC02,AC-10450,OFF-LA-10001158
CA-2016-116547,20160110,20160117,SC02,KB-16585,FUR-FU-10000076
CA-2016-116547,20160110,20160117,SC02,KB-16585,TEC-AC-10002335
US-2017-133200,20170506,20170511,SC02,DB-13555,OFF-BI-10002827
US-2017-133200,20170506,20170511,SC02,DB-13555,FUR-BO-10001601
US-2017-133200,20170506,20170511,SC02,DB-13555,OFF-ST-10001932
CA-2016-133550,20160731,20160806,SC02,KL-16645,OFF-AP-10001005
CA-2016-133550,20160731,20160806,SC02,KL-16645,TEC-PH-10004042
CA-2016-133550,20160731,20160806,SC02,KL-16645,TEC-PH-10001079
CA-2016-133550,20160731,20160806,SC02,KL-16645,FUR-FU-10002918
CA-2017-139416,20170327,20170329,SC01,AG-10270,FUR-FU-10003832
CA-2014-114510,20140314,20140319,SC02,JF-15295,OFF-BI-10001617
CA-2014-114510,20140314,20140319,SC02,JF-15295,OFF-ST-10000736
CA-2014-114510,20140314,20140319,SC02,JF-15295,TEC-AC-10004877
CA-2014-114510,20140314,20140319,SC02,JF-15295,OFF-ST-10003221
CA-2014-114510,20140314,20140319,SC02,JF-15295,OFF-BI-10003007
CA-2016-169215,20160714,20160718,SC01,RE-19450,OFF-FA-10000936
CA-2016-127698,20161201,20161201,SD01,MV-18190,TEC-PH-10003811
CA-2016-159912,20160829,20160903,SC02,GB-14530,FUR-TA-10004152
CA-2016-159912,20160829,20160903,SC02,GB-14530,FUR-BO-10002853
CA-2016-159912,20160829,20160903,SC02,GB-14530,OFF-BI-10002071
CA-2016-159912,20160829,20160903,SC02,GB-14530,OFF-FA-10000053
CA-2016-101987,20160624,20160630,SC02,HL-15040,TEC-PH-10001305
US-2017-154851,20170330,20170403,SC02,BP-11155,OFF-BI-10001525
CA-2014-138681,20141220,20141222,FC01,CT-11995,FUR-FU-10001876
CA-2014-138681,20141220,20141222,FC01,CT-11995,TEC-AC-10003628
CA-2014-138681,20141220,20141222,FC01,CT-11995,FUR-CH-10004860
CA-2014-138681,20141220,20141222,FC01,CT-11995,OFF-PA-10000357
CA-2014-138681,20141220,20141222,FC01,CT-11995,OFF-PA-10003270
US-2015-138121,20151217,20151217,SD01,JL-15835,OFF-BI-10000320
US-2015-138121,20151217,20151217,SD01,JL-15835,FUR-CH-10003846
US-2015-138121,20151217,20151217,SD01,JL-15835,FUR-CH-10004875
US-2015-138121,20151217,20151217,SD01,JL-15835,FUR-CH-10003817
US-2015-138121,20151217,20151217,SD01,JL-15835,FUR-FU-10002116
CA-2017-140298,20170511,20170517,SC02,JK-16120,OFF-AR-10003481
CA-2017-140298,20170511,20170517,SC02,JK-16120,OFF-ST-10004180
CA-2017-140298,20170511,20170517,SC02,JK-16120,OFF-PA-10003657
CA-2017-140298,20170511,20170517,SC02,JK-16120,FUR-FU-10001967
CA-2016-166240,20160624,20160628,SC02,DH-13075,OFF-AP-10002082
CA-2016-158435,20160517,20160518,FC01,AG-10900,OFF-SU-10000381
CA-2016-158435,20160517,20160518,FC01,AG-10900,OFF-LA-10002475
CA-2016-158435,20160517,20160518,FC01,AG-10900,FUR-FU-10003975
CA-2017-138149,20170629,20170630,FC01,WB-21850,OFF-BI-10003091
CA-2017-138149,20170629,20170630,FC01,WB-21850,OFF-ST-10002974
CA-2017-138149,20170629,20170630,FC01,WB-21850,OFF-AR-10000255
CA-2017-138149,20170629,20170630,FC01,WB-21850,TEC-AC-10001284
CA-2014-112403,20140331,20140331,SD01,JO-15280,OFF-BI-10003529
CA-2014-108273,20141216,20141221,SC02,EJ-13720,OFF-PA-10000029
CA-2014-108273,20141216,20141221,SC02,EJ-13720,FUR-FU-10002116
CA-2017-121643,20170518,20170520,FC01,AB-10105,TEC-PH-10002200
US-2015-122910,20150512,20150516,SC02,LT-16765,TEC-PH-10000441
CA-2017-143126,20171203,20171207,SC01,CM-12655,FUR-TA-10002958
CA-2015-129042,20151212,20151217,SC02,EM-13960,OFF-AR-10001662
CA-2015-109736,20151010,20151011,FC01,DJ-13420,OFF-PA-10004101
CA-2015-142601,20150418,20150420,SC01,DE-13255,OFF-ST-10002756
CA-2015-142601,20150418,20150420,SC01,DE-13255,OFF-PA-10000483
CA-2014-106229,20140607,20140611,SC01,NR-18550,FUR-TA-10002041
US-2017-135230,20170901,20170907,SC02,CK-12325,OFF-AR-10001166
CA-2016-159653,20160522,20160522,SD01,JF-15490,OFF-LA-10004345
CA-2016-131968,20161111,20161115,SC02,LB-16795,OFF-BI-10002852
CA-2016-131968,20161111,20161115,SC02,LB-16795,OFF-AP-10001058
CA-2014-119151,20141125,20141129,SC01,MP-18175,OFF-ST-10003470
CA-2014-119151,20141125,20141129,SC01,MP-18175,FUR-BO-10003159
CA-2014-123323,20141107,20141112,SC02,LH-16900,OFF-BI-10003684
CA-2016-124681,20160718,20160723,SC01,SV-20935,TEC-AC-10000487
US-2015-103996,20150329,20150331,SC01,RB-19435,OFF-PA-10001736
US-2015-103996,20150329,20150331,SC01,RB-19435,OFF-PA-10001609
US-2015-103996,20150329,20150331,SC01,RB-19435,TEC-AC-10003116
US-2015-103996,20150329,20150331,SC01,RB-19435,FUR-FU-10004586
CA-2016-120530,20160407,20160412,SC02,Dl-13600,FUR-CH-10000454
CA-2015-155054,20150613,20150619,SC02,PS-19045,OFF-BI-10004970
CA-2015-155054,20150613,20150619,SC02,PS-19045,OFF-BI-10002824
CA-2015-155054,20150613,20150619,SC02,PS-19045,TEC-AC-10003657
CA-2015-105725,20150218,20150224,SC02,GT-14755,OFF-LA-10003510
CA-2015-105725,20150218,20150224,SC02,GT-14755,FUR-TA-10001676
CA-2017-164364,20171112,20171116,SC02,CS-12355,OFF-LA-10004853
CA-2017-164364,20171112,20171116,SC02,CS-12355,OFF-AR-10000315
CA-2017-164364,20171112,20171116,SC02,CS-12355,OFF-SU-10000381
CA-2017-168123,20170305,20170305,SD01,JD-16060,OFF-FA-10002763
CA-2017-168123,20170305,20170305,SD01,JD-16060,OFF-ST-10000877
CA-2017-168123,20170305,20170305,SD01,JD-16060,OFF-BI-10001071
CA-2017-168123,20170305,20170305,SD01,JD-16060,OFF-BI-10001097
CA-2016-120005,20160303,20160303,SD01,TS-21160,OFF-SU-10004782
CA-2016-120005,20160303,20160303,SD01,TS-21160,FUR-FU-10000672
CA-2016-123526,20161224,20161225,FC01,BV-11245,OFF-PA-10002986
CA-2016-127649,20161007,20161009,FC01,DL-13495,TEC-MA-10001972
CA-2016-159989,20161209,20161213,SC02,EB-13870,TEC-PH-10000169
CA-2017-103499,20171120,20171124,SC02,ES-14020,FUR-CH-10001482
US-2015-167220,20151212,20151216,SC02,JB-15925,TEC-AC-10002018
CA-2017-126354,20170203,20170208,SC02,SC-20380,OFF-BI-10000301
CA-2017-126354,20170203,20170208,SC02,SC-20380,OFF-PA-10004381
CA-2017-169817,20170921,20170925,SC02,EB-13870,OFF-BI-10004141
US-2017-144582,20170430,20170505,SC02,TC-21475,OFF-BI-10001575
CA-2014-121573,20141103,20141107,SC02,SG-20605,TEC-PH-10000984
CA-2014-121573,20141103,20141107,SC02,SG-20605,OFF-BI-10000666
CA-2014-121573,20141103,20141107,SC02,SG-20605,OFF-BI-10003712
CA-2016-117660,20161230,20170104,SC02,BM-11785,OFF-LA-10003720
CA-2016-117660,20161230,20170104,SC02,BM-11785,OFF-SU-10001664
CA-2014-112851,20140917,20140921,SC02,NR-18550,OFF-EN-10001453
CA-2017-123701,20171124,20171127,FC01,PG-18820,OFF-AR-10001860
CA-2015-118227,20150424,20150428,SC02,DB-13270,OFF-AR-10001044
CA-2015-123155,20150309,20150312,FC01,NS-18640,TEC-AC-10002473
CA-2015-123155,20150309,20150312,FC01,NS-18640,TEC-PH-10001809
CA-2017-158883,20170602,20170603,SD01,CS-11860,OFF-PA-10004733
US-2016-114888,20160919,20160924,SC01,CC-12430,OFF-BI-10003355
US-2016-114888,20160919,20160924,SC01,CC-12430,OFF-SU-10001212
US-2014-167262,20141031,20141103,SC01,AC-10450,TEC-PH-10000486
CA-2017-119746,20171123,20171127,SC02,CM-12385,FUR-FU-10004909
CA-2017-119746,20171123,20171127,SC02,CM-12385,OFF-LA-10001613
CA-2017-119746,20171123,20171127,SC02,CM-12385,TEC-PH-10004447
CA-2017-108091,20171116,20171121,SC02,EK-13795,OFF-AR-10000255
CA-2016-101630,20160219,20160223,SC01,CK-12760,OFF-LA-10004425
CA-2016-101630,20160219,20160223,SC01,CK-12760,OFF-SU-10001664
CA-2017-132346,20171107,20171111,SC02,PK-19075,OFF-AP-10000696
CA-2014-150301,20140708,20140710,FC01,MH-18025,FUR-CH-10002647
CA-2014-159310,20141107,20141112,SC02,SC-20725,FUR-CH-10002758
CA-2014-159310,20141107,20141112,SC02,SC-20725,OFF-BI-10000201
CA-2014-159310,20141107,20141112,SC02,SC-20725,OFF-SU-10004115
US-2017-147984,20170128,20170201,SC02,GB-14575,OFF-PA-10000806
CA-2015-104346,20151211,20151216,SC02,IM-15070,OFF-AR-10001473
CA-2015-104346,20151211,20151216,SC02,IM-15070,FUR-BO-10003450
CA-2015-104346,20151211,20151216,SC02,IM-15070,OFF-AR-10001545
CA-2015-104346,20151211,20151216,SC02,IM-15070,TEC-AC-10004396
CA-2015-104346,20151211,20151216,SC02,IM-15070,FUR-FU-10002456
CA-2015-104346,20151211,20151216,SC02,IM-15070,FUR-FU-10001473
CA-2015-104346,20151211,20151216,SC02,IM-15070,FUR-TA-10000849
CA-2015-104346,20151211,20151216,SC02,IM-15070,OFF-PA-10001166
CA-2015-104346,20151211,20151216,SC02,IM-15070,OFF-PA-10003256
US-2015-141684,20150629,20150704,SC02,MM-18055,OFF-PA-10002870
CA-2015-144722,20150316,20150323,SC02,MF-18250,FUR-FU-10001215
CA-2015-120516,20150813,20150817,SC02,CK-12595,OFF-BI-10004187
US-2016-148901,20160514,20160519,SC02,MK-17905,OFF-BI-10001718
US-2016-148901,20160514,20160519,SC02,MK-17905,OFF-PA-10004983
US-2016-148901,20160514,20160519,SC02,MK-17905,FUR-FU-10002396
US-2016-148901,20160514,20160519,SC02,MK-17905,TEC-PH-10003988
US-2016-148901,20160514,20160519,SC02,MK-17905,OFF-AR-10002467
US-2016-148901,20160514,20160519,SC02,MK-17905,OFF-BI-10004002
US-2016-148901,20160514,20160519,SC02,MK-17905,OFF-BI-10002309
CA-2017-136364,20170713,20170717,SC01,MH-17455,TEC-PH-10003885
CA-2017-136364,20170713,20170717,SC01,MH-17455,FUR-FU-10002501
CA-2015-137708,20151122,20151125,SC01,NG-18430,OFF-PA-10000176
CA-2015-137708,20151122,20151125,SC01,NG-18430,OFF-PA-10000327
CA-2015-137708,20151122,20151125,SC01,NG-18430,OFF-ST-10004634
CA-2014-149055,20141123,20141128,SC02,PB-19210,OFF-EN-10003040
CA-2015-151589,20151227,20151230,FC01,RE-19450,OFF-PA-10003228
CA-2015-151589,20151227,20151230,FC01,RE-19450,TEC-PH-10004345
CA-2016-121370,20161114,20161119,SC01,EB-14110,FUR-CH-10000785
CA-2016-121370,20161114,20161119,SC01,EB-14110,TEC-CO-10004115
CA-2016-121370,20161114,20161119,SC01,EB-14110,FUR-FU-10002813
CA-2016-111696,20160508,20160510,FC01,TB-21625,OFF-PA-10002751
CA-2014-139598,20141226,20141231,SC02,MG-17695,OFF-PA-10004569
CA-2014-139598,20141226,20141231,SC02,MG-17695,OFF-AP-10002998
CA-2014-139598,20141226,20141231,SC02,MG-17695,OFF-AP-10003287
CA-2014-139598,20141226,20141231,SC02,MG-17695,OFF-ST-10001370
CA-2017-117436,20170608,20170614,SC02,LW-17125,OFF-BI-10004040
CA-2015-140025,20150407,20150411,SC02,PF-19120,OFF-AP-10002651
CA-2015-140025,20150407,20150411,SC02,PF-19120,TEC-AC-10002402
CA-2016-134222,20160710,20160711,SD01,NZ-18565,OFF-BI-10001658
CA-2016-140018,20161121,20161126,SC02,CK-12205,TEC-MA-10000752
CA-2016-140018,20161121,20161126,SC02,CK-12205,FUR-CH-10003817
CA-2016-140018,20161121,20161126,SC02,CK-12205,FUR-FU-10001876
US-2017-136707,20171112,20171115,FC01,JE-15610,OFF-BI-10003460
CA-2014-152562,20141101,20141108,SC02,JO-15145,OFF-ST-10000464
CA-2014-152562,20141101,20141108,SC02,JO-15145,OFF-AR-10001919
